property_id,host_id,guest_id,total_listings,availability,neighbourhood,type,price,amenities,booked_nights,stay_nights,propery_reviews,last_review,complaint
621790,412692,579129,2,33,Centrum-Oost,Entire home,281,[Towels; Wifi; Bed linens; Kitchen; Smoke alarm; Heating; Hot water; Hair dryer; Dishes and silverware; Long term stays allowed; Refrigerator; Coffee maker; Shampoo; Cooking basics; Washer; Fire extinguisher; Oven; Private entrance; Dishwasher; Microwave; Stove; TV; Dryer; Host greets you; Paid parking off premises; Shower gel; Dedicated workspace; Dining table; Wine glasses; Freezer; Body soap; Nespresso machine; Conditioner; Crib; Security cameras; ],7,7,5,6--February--2022,0
621983,276523,587683,5,298,Buitenveldert - Zuidas,Entire home,153,[Towels; Wifi; Kitchen; Smoke alarm; Heating; Hair dryer; Hangers; Long term stays allowed; Shampoo; Iron; Washer; Carbon monoxide alarm; Fire extinguisher; First aid kit; Private entrance; TV; Dryer; Dedicated workspace; Free parking on premises; Air conditioning; Security cameras; Building staff; Gym; ],4,4,4,15--December--2021,0
622218,317226,712656,13,159,Westerpark,Entire home,266,[Wifi; Bed linens; Kitchen; Smoke alarm; Heating; Hot water; Dishes and silverware; Long term stays allowed; Refrigerator; Coffee maker; Shampoo; Cooking basics; Washer; Oven; Dishwasher; Microwave; Stove; TV; Dryer; Dedicated workspace; Elevator; ],3,3,8,18--April--2022,0
622219,419392,592847,13,170,Westerpark,Entire home,218,[Bed linens; Kitchen; Heating; Hot water; Hair dryer; Hangers; Dishes and silverware; Long term stays allowed; Refrigerator; Coffee maker; Shampoo; Iron; Cooking basics; Washer; Carbon monoxide alarm; Oven; Dishwasher; Microwave; Stove; TV; Extra pillows and blankets; Dryer; Standard cable; Host greets you; Dedicated workspace; Patio or balcony; Elevator; ],3,3,25,26--April--2022,1
622220,354785,564615,2,365,Centrum-Oost,Private room,999,[Towels; Wifi; Smoke alarm; Heating; Hair dryer; Hangers; Long term stays allowed; Shampoo; TV; Dryer; Dedicated workspace; Lock on bedroom door; Air conditioning; Security cameras; ],7,7,7,29--August--2021,0
622525,243104,771396,1,239,De Baarsjes - Oud-West,Entire home,219,[Towels; Wifi; Bed linens; Kitchen; Smoke alarm; Heating; Hot water; Hair dryer; Hangers; Dishes and silverware; Long term stays allowed; Coffee maker; Iron; Cooking basics; Washer; Carbon monoxide alarm; Fire extinguisher; Private entrance; Dryer; Cleaning products; Dedicated workspace; Drying rack for clothing; Clothing storage; ],1,1,8,29--May--2022,1
622926,442562,607619,1,34,Westerpark,Entire home,186,[Towels; Bed linens; Kitchen; Smoke alarm; Heating; Hot water; Hair dryer; Hangers; Dishes and silverware; Long term stays allowed; Refrigerator; Coffee maker; Shampoo; Iron; Cooking basics; Washer; Carbon monoxide alarm; Oven; Private entrance; Dishwasher; Stove; TV; Extra pillows and blankets; Dryer; Luggage dropoff allowed; Shower gel; Dedicated workspace; Patio or balcony; Freezer; Body soap; Waterfront; Backyard; Portable fans; BBQ grill; Conditioner; Breakfast; Piano; Sound system; ],2,2,8,19--March--2022,0
623116,402974,684610,1,36,Noord-West,Entire home,138,[Towels; Wifi; Bed linens; Kitchen; Smoke alarm; Heating; Hot water; Hair dryer; Hangers; Dishes and silverware; Long term stays allowed; Refrigerator; Coffee maker; Iron; Cooking basics; Washer; Oven; Microwave; Stove; TV; Dryer; Cleaning products; Dedicated workspace; Dining table; Wine glasses; Patio or balcony; Hot water kettle; Freezer; Outdoor furniture; Body soap; Drying rack for clothing; Free parking on premises; Portable fans; Toaster; Free street parking; Nespresso machine; EV charger; Clothing storage; ],4,4,2,26--October--2021,0
623354,420495,605429,1,254,Westerpark,Entire home,250,[Towels; Wifi; Kitchen; Smoke alarm; Heating; Hangers; Dishes and silverware; Long term stays allowed; Refrigerator; Coffee maker; Shampoo; Iron; Cooking basics; Washer; Carbon monoxide alarm; TV; Dryer; Standard cable; Dedicated workspace; Patio or balcony; Outdoor furniture; Outdoor dining area; Lockbox; Free washer ; Free dryer; Breakfast; Netflix; ],2,2,1,9--April--2022,0
624240,382982,797387,9,320,Bos en Lommer,Entire home,947,[Towels; Wifi; Bed linens; Kitchen; Smoke alarm; Heating; Hot water; Hair dryer; Hangers; Dishes and silverware; Long term stays allowed; Refrigerator; Coffee maker; Shampoo; Iron; Cooking basics; Washer; Fire extinguisher; Oven; Private entrance; Dishwasher; Microwave; Stove; TV; Extra pillows and blankets; Dryer; Standard cable; Luggage dropoff allowed; Shower gel; Dedicated workspace; Dining table; Wine glasses; Patio or balcony; Freezer; Outdoor furniture; Body soap; High chair; Air conditioning; Nespresso machine; Conditioner; Crib; Security cameras; Clothing storage; Bikes; Safe; Building staff; Gym; Paid washer; ],1,1,18,30--May--2022,1
624398,447592,783824,9,358,Bos en Lommer,Entire home,817,[Towels; Wifi; Bed linens; Kitchen; Smoke alarm; Heating; Hot water; Hair dryer; Hangers; Dishes and silverware; Long term stays allowed; Refrigerator; Coffee maker; Shampoo; Iron; Cooking basics; Washer; Fire extinguisher; Oven; Private entrance; Dishwasher; Microwave; Stove; TV; Extra pillows and blankets; Dryer; Standard cable; Luggage dropoff allowed; Shower gel; Dedicated workspace; Freezer; Body soap; Single level home; High chair; Air conditioning; Nespresso machine; Conditioner; Crib; Elevator; Security cameras; Building staff; Gym; ],1,1,129,21--April--2022,0
624451,330701,709751,9,362,Bos en Lommer,Entire home,525,[Towels; Wifi; Bed linens; Kitchen; Smoke alarm; Heating; Hot water; Hair dryer; Hangers; Dishes and silverware; Long term stays allowed; Refrigerator; Coffee maker; Shampoo; Iron; Cooking basics; Washer; Fire extinguisher; Oven; Private entrance; Dishwasher; Microwave; Stove; TV; Extra pillows and blankets; Dryer; Standard cable; Luggage dropoff allowed; Paid parking off premises; Shower gel; Dedicated workspace; Single level home; High chair; Air conditioning; Crib; Elevator; Security cameras; Building staff; Gym; ],1,1,179,4--June--2022,0
624662,219028,758112,9,346,Bos en Lommer,Entire home,243,[Towels; Wifi; Bed linens; Kitchen; Smoke alarm; Heating; Hot water; Hair dryer; Hangers; Dishes and silverware; Long term stays allowed; Refrigerator; Coffee maker; Shampoo; Iron; Cooking basics; Washer; Fire extinguisher; Oven; Private entrance; Dishwasher; Microwave; Stove; TV; Extra pillows and blankets; Dryer; Standard cable; Luggage dropoff allowed; Paid parking off premises; Shower gel; Dedicated workspace; Dining table; Wine glasses; Freezer; Body soap; Single level home; High chair; Air conditioning; Nespresso machine; Conditioner; Crib; Elevator; Security cameras; Clothing storage; Bikes; Safe; Building staff; Gym; Paid washer; ],1,1,23,30--May--2022,0
625595,238280,633506,2,358,De Baarsjes - Oud-West,Private room,208,[Towels; Wifi; Hangers; Long term stays allowed; Shampoo; TV; Room-darkening shades; Elevator; Safe; ],1,1,47,20--May--2022,0
626982,299473,559814,2,354,Zuid,Private room,192,[Towels; Wifi; Heating; Hangers; Long term stays allowed; Shampoo; Iron; TV; Room-darkening shades; Elevator; Safe; ],1,1,92,17--May--2022,0
627677,449090,767656,1,82,Bos en Lommer,Entire home,141,[Towels; Wifi; Kitchen; Smoke alarm; Heating; Hair dryer; Hangers; Long term stays allowed; Iron; Washer; Carbon monoxide alarm; Fire extinguisher; First aid kit; Private entrance; TV; Dryer; ],4,4,1,8--February--2022,0
628147,270192,550359,9,353,Bos en Lommer,Entire home,383,[Towels; Wifi; Bed linens; Kitchen; Smoke alarm; Heating; Hot water; Hair dryer; Hangers; Dishes and silverware; Long term stays allowed; Refrigerator; Coffee maker; Shampoo; Iron; Cooking basics; Washer; Fire extinguisher; Oven; Private entrance; Dishwasher; Microwave; Stove; TV; Extra pillows and blankets; Dryer; Standard cable; Luggage dropoff allowed; Paid parking off premises; Shower gel; Dining table; Wine glasses; Freezer; Body soap; Single level home; High chair; Air conditioning; Nespresso machine; Conditioner; Crib; Security cameras; Clothing storage; Bikes; Safe; Building staff; Gym; Paid washer; ],1,1,37,28--May--2022,0
628646,215549,753154,7,139,Centrum-Oost,Private room,250,[Towels; Wifi; Bed linens; Smoke alarm; Heating; Hot water; Hair dryer; Hangers; Dishes and silverware; Long term stays allowed; Refrigerator; Coffee maker; Shampoo; Iron; Washer; Carbon monoxide alarm; Fire extinguisher; Oven; First aid kit; Private entrance; Dishwasher; Microwave; TV; Dryer; Host greets you; Shower gel; Cleaning products; Wine glasses; Hot water kettle; Body soap; Lock on bedroom door; Waterfront; Laundromat nearby; Nespresso machine; Street parking; Clothing storage; ],3,3,29,28--May--2022,0
629724,493148,561721,20,310,De Baarsjes - Oud-West,Private room,217,[Towels; Wifi; Smoke alarm; Heating; Hair dryer; Long term stays allowed; Shampoo; Carbon monoxide alarm; Fire extinguisher; First aid kit; Private entrance; Dryer; Lock on bedroom door; ],1,1,4,6--November--2021,0
630526,399740,658881,2,341,Centrum-West,Private room,153,[Towels; Wifi; Heating; Hair dryer; Dishes and silverware; Long term stays allowed; Refrigerator; Coffee maker; Iron; Private entrance; Dryer; Lock on bedroom door; ],3,3,13,28--March--2022,0
630661,304873,778087,2,347,Centrum-Oost,Private room,153,[Towels; Heating; Hair dryer; Long term stays allowed; Refrigerator; Coffee maker; Iron; Private entrance; TV; Dryer; ],3,3,26,2--May--2022,1
631327,236496,515030,1,328,Centrum-West,Private room,177,[Towels; Wifi; Heating; Hair dryer; Dishes and silverware; Long term stays allowed; Refrigerator; Coffee maker; Iron; Private entrance; Dryer; Lock on bedroom door; ],3,3,23,12--December--2021,0
631672,230371,571978,5,249,Centrum-West,Entire home,92,[Towels; Wifi; Kitchen; Smoke alarm; Heating; Hair dryer; Hangers; Long term stays allowed; Shampoo; Iron; Carbon monoxide alarm; Fire extinguisher; TV; Dryer; ],3,3,3,24--January--2021,0
631680,340633,583308,1,224,Centrum-West,Entire home,357,[Towels; Wifi; Bed linens; Kitchen; Smoke alarm; Heating; Hot water; Hair dryer; Hangers; Dishes and silverware; Long term stays allowed; Refrigerator; Coffee maker; Shampoo; Iron; Cooking basics; Washer; Carbon monoxide alarm; Fire extinguisher; Oven; First aid kit; Private entrance; Dishwasher; Microwave; Stove; TV; Extra pillows and blankets; Dryer; Cleaning products; Dedicated workspace; Dining table; Wine glasses; Patio or balcony; Hot water kettle; Freezer; Bathtub; Room-darkening shades; Body soap; Outdoor dining area; Backyard; BBQ grill; Central heating; Conditioner; Baking sheet; Free washer ; Free dryer; Barbecue utensils; Bikes; Netflix; Safe; Piano; Sound system; Stainless steel oven; Pour-over coffee; ],2,2,1,22--April--2022,0
631781,215549,750319,7,229,Centrum-Oost,Shared room,84,[Towels; Wifi; Kitchen; Smoke alarm; Hot water; Hair dryer; Shampoo; Carbon monoxide alarm; Fire extinguisher; Dryer; Patio or balcony; ],1,1,3,6--January--2022,0
631987,215017,644151,7,219,Centrum-Oost,Shared room,71,[Towels; Wifi; Kitchen; Smoke alarm; Hot water; Hair dryer; Shampoo; Carbon monoxide alarm; Fire extinguisher; Dryer; Patio or balcony; ],1,1,3,14--May--2022,0
632226,427878,642373,1,228,Bos en Lommer,Entire home,243,[Towels; Wifi; Bed linens; Kitchen; Smoke alarm; Heating; Hot water; Hair dryer; Hangers; Dishes and silverware; Long term stays allowed; Refrigerator; Shampoo; Iron; Cooking basics; Washer; Oven; Dishwasher; Microwave; TV; Dryer; Shower gel; Cleaning products; Dedicated workspace; Dining table; Hot water kettle; Bathtub; Drying rack for clothing; Toaster; High chair; Air conditioning; Crib; Street parking; Free dryer; Baby bath; Changing table; ],2,2,2,13--March--2022,0
632243,220595,726943,1,364,Bos en Lommer,Entire home,331,[Towels; Wifi; Bed linens; Kitchen; Smoke alarm; Heating; Hot water; Hair dryer; Long term stays allowed; Refrigerator; Coffee maker; Iron; Washer; Carbon monoxide alarm; Private entrance; Dishwasher; Microwave; Stove; TV; Dryer; Host greets you; Patio or balcony; Hot water kettle; Freezer; Backyard; Toaster; Indoor fireplace; Sound system; ],1,1,11,14--January--2022,0
632244,280774,767487,2,147,Centrum-West,Private room,175,[Towels; Wifi; Bed linens; Smoke alarm; Heating; Hot water; Hair dryer; Hangers; Long term stays allowed; Coffee maker; Shampoo; Iron; Fire extinguisher; First aid kit; TV; Dryer; Luggage dropoff allowed; Shower gel; Body soap; Lock on bedroom door; Waterfront; Laundromat nearby; Portable fans; Conditioner; Street parking; Security cameras; Mini fridge; Breakfast; Clothing storage; Safe; ],1,1,15,10--October--2021,0
632250,451024,563591,1,155,Centrum-West,Private room,143,[Towels; Wifi; Bed linens; Smoke alarm; Heating; Hot water; Hair dryer; Hangers; Dishes and silverware; Long term stays allowed; Refrigerator; Coffee maker; Shampoo; Iron; Washer; Carbon monoxide alarm; Fire extinguisher; First aid kit; Dryer; Luggage dropoff allowed; Paid parking off premises; Dining table; Wine glasses; Patio or balcony; Room-darkening shades; Lock on bedroom door; Drying rack for clothing; Backyard; Portable fans; Free washer ; Security cameras; Mini fridge; Clothing storage; Sound system; ],2,2,32,26--February--2022,0
632271,224877,640205,4,350,Geuzenveld - Slotermeer,Entire home,122,[Towels; Wifi; Kitchen; Smoke alarm; Heating; Hair dryer; Long term stays allowed; Iron; Cooking basics; Washer; Carbon monoxide alarm; Dishwasher; Dryer; Outdoor furniture; Backyard; Free parking on premises; BBQ grill; Crib; Security cameras; Building staff; Fire pit; ],1,1,10,31--March--2022,0
632742,422007,681391,20,312,De Baarsjes - Oud-West,Private room,143,[Towels; Wifi; Smoke alarm; Hair dryer; Long term stays allowed; Shampoo; Fire extinguisher; First aid kit; Dryer; Shower gel; ],1,1,35,14--January--2022,1
632743,415563,648287,1,245,Oud-Oost,Entire home,156,[Towels; Wifi; Bed linens; Kitchen; Smoke alarm; Heating; Hot water; Hangers; Dishes and silverware; Long term stays allowed; Refrigerator; Coffee maker; Iron; Cooking basics; Washer; Carbon monoxide alarm; Oven; First aid kit; Private entrance; Dishwasher; Stove; TV; Dryer; Standard cable; Host greets you; Dedicated workspace; Patio or balcony; Freezer; Outdoor furniture; Laundromat nearby; Portable fans; BBQ grill; Free washer ; Free dryer; Barbecue utensils; Sound system; Stainless steel oven; ],4,4,3,8--May--2022,0
632745,373208,708360,2,301,De Pijp - Rivierenbuurt,Private room,108,[Towels; Wifi; Bed linens; Heating; Hot water; Hair dryer; Hangers; Dishes and silverware; Long term stays allowed; Coffee maker; Shampoo; Iron; Dryer; Bathtub; Lock on bedroom door; ],3,3,33,29--May--2022,0
632746,324615,743929,2,291,De Pijp - Rivierenbuurt,Private room,117,[Towels; Wifi; Bed linens; Heating; Hot water; Hair dryer; Hangers; Long term stays allowed; Coffee maker; Iron; Dryer; Dedicated workspace; Lock on bedroom door; ],3,3,33,21--December--2021,1
632883,493148,683010,20,328,De Baarsjes - Oud-West,Private room,217,[Towels; Wifi; Smoke alarm; Hair dryer; Long term stays allowed; Fire extinguisher; First aid kit; Dryer; Lock on bedroom door; ],1,1,6,28--March--2022,0
632884,310226,775639,1,65,Centrum-West,Private room,249,[Towels; Wifi; Bed linens; Kitchen; Smoke alarm; Heating; Hot water; Hair dryer; Hangers; Dishes and silverware; Long term stays allowed; Refrigerator; Coffee maker; Iron; Cooking basics; Washer; Carbon monoxide alarm; Oven; Private entrance; Dishwasher; Microwave; Stove; TV; Dryer; Paid parking off premises; Freezer; Laundromat nearby; Free parking on premises; Air conditioning; Nespresso machine; ],1,1,13,28--May--2022,1
633252,329402,575288,8,328,Centrum-Oost,Private room,336,[Towels; Wifi; Bed linens; Smoke alarm; Heating; Hot water; Hair dryer; Hangers; Long term stays allowed; Coffee maker; Shampoo; Iron; Fire extinguisher; First aid kit; TV; Dryer; Luggage dropoff allowed; Body soap; Lock on bedroom door; Air conditioning; Nespresso machine; Conditioner; Elevator; Security cameras; Mini fridge; ],1,1,1,29--August--2021,1
633490,300061,617359,8,315,Centrum-Oost,Private room,314,[Towels; Wifi; Bed linens; Smoke alarm; Heating; Hot water; Hair dryer; Hangers; Long term stays allowed; Coffee maker; Shampoo; Iron; Fire extinguisher; First aid kit; TV; Dryer; Luggage dropoff allowed; Body soap; Lock on bedroom door; Air conditioning; Nespresso machine; Conditioner; Elevator; Security cameras; Mini fridge; ],1,1,2,23--February--2022,0
