date,amount,currency,merchant,description,id,reportedBalance,,
25/02/2023,-32.97,USD,Little Caesar's,,89m70RA01wU3BPmon9e5CvEVy6Jk11CY8x1dZ,87.82,,
25/02/2023,-211.37,USD,SHOPIFY* 166722650,,aBVXx1LxbJI5PRMmyoeZHaJBzKvqRRfKx7j89,87.82,,
25/02/2023,-10.06,USD,Shell,,JeqAEbvEOmHZOE37QNwLIx1n4X6PZZI0Pm9YQ,87.82,,
24/02/2023,-50.45,USD,S W TRADING/ACCSSRY PLZ,,rOgzaNgkyDtnoVQBgrkvC9943w7ypzCjqLYJAK,-273.03,,
24/02/2023,-215.16,USD,SHOPIFY,,k5KmkaK1LJi6JbqYg0MefKKr5wq81mFZzX64DR,-273.03,,
24/02/2023,-18,USD,WONATRADING,,DZAL4BBLyxf8zewnYV35TO114dBDNqCA3dmgP,-273.03,,
24/02/2023,71.02,USD,Shopify Payments payout,,b7vQMeBB7DIdznkvmzMyiKoPD1YJdqIxrpzB1,-273.03,,
24/02/2023,-18,USD,WONATRADING,,8j7ZPv66jASxVAZ9jVnLc48wJa0doNfmVdEN4,-273.03,,
24/02/2023,-124.65,USD,RETRY PYMT,,Ymv5onn5OXCKnYOL08akT5bbj3xaNqhD3jZ9o,-273.03,,
24/02/2023,16.16,USD,Shopify Payments payout,,70n81Aww0kTmX4QV0X9Jspz59dP1bYt4kyn77,-273.03,,
24/02/2023,-124.65,USD,RETRY PYMT,,BJ9rAm9MnDILAvq0awe5f99dXQLqnrCRPZgxjr,-273.03,,
24/02/2023,71.02,USD,Shopify Payments payout,,BJKwOPPwBxFPgZJ6ybD1FoyyYBe09bTwk5VNb,-273.03,,
24/02/2023,-7.08,USD,PIRATE SHIP PO,,oQVYpeggQOhAMbVZ1MzRhz7LkgDYvBfdQ8EY6,-273.03,,
24/02/2023,-3.55,USD,INST XFER,,ydOz1nOarKCBVnJoj1LmIzzoX5Ke07HPeyrLoL,-273.03,,
24/02/2023,-7.39,USD,PIRATE SHIP PO,,LOwKYjjK4qc6Zrpa9MPytE44ROv7dzFE47V8p,-273.03,,
24/02/2023,16.16,USD,Shopify Payments payout,,J96oMK6PqkIxorL7w3REIOOEYmpg60f3J46gQv,-273.03,,
24/02/2023,-37.74,USD,Uber Eats,,Axajk6aOQLFmyn6gedOMiQQKOwpPVaFxrAYkBM,-273.03,,
24/02/2023,-3.55,USD,INST XFER,,rYKMpe00Y8HjLwP1XL7Oc90dp7e6vBsKgvLxv,-273.03,,
24/02/2023,34.6,USD,Shopify Payments payout,,3Pm7NBB7EnCO5qP3LvZ1i866YQBeA3IwBdELq,-273.03,,
24/02/2023,69.75,USD,ACH transfer from AFTERPAY 1217,,e4JnbqqnLDtZmbk5BYLvu599yRPNYxhX1oZam,-273.03,,
24/02/2023,-7.96,USD,INST XFER,,KVLbgkLqBACL1AQE5yNBfPPpaO5goKFKagnZvd,-273.03,,
24/02/2023,-7.08,USD,PIRATE SHIP PO,,4qbLxYbm8OTv7ybR48VnuYY05npzoBhzPoe0EE,-273.03,,
24/02/2023,34.6,USD,Shopify Payments payout,,gQ9EaeDDQ3h140wKY4nqcDRkj4b8gqIM4gjdw,-273.03,,
24/02/2023,34.6,USD,Shopify Payments payout,,xpOzDnO4jyCqj5xVX16Zc66RoB54J0FpwbYLjy,-273.03,,
24/02/2023,-7.39,USD,PIRATE SHIP PO,,JDA0RV55DvuDJzYN9JQ4TOdL6pz3b7iAvY4rd,-273.03,,
24/02/2023,69.75,USD,ACH transfer from AFTERPAY 1217,,vX5MpeYYX8uxqR6eYqj9canLw9Dj4mcY8Qq5y,-273.03,,
24/02/2023,-3.55,USD,INST XFER,,mbo68006KkI6B7OgkpK4tL55JOXjmaf9yY7Np,-273.03,,
24/02/2023,69.75,USD,ACH transfer from AFTERPAY 1217,,qVXz4nXm3LCdNRQ7K1kmhEE5p9z4kRu5m6qarR,-273.03,,
24/02/2023,-50.45,USD,S W TRADING/ACCSSRY PLZ,,PQ10ann08KI6o5AbPJyLtn00pOKBkXUp3jEJ6,-273.03,,
24/02/2023,-37.74,USD,Uber Eats,,63aO7KKOneIbZJ3gE7RmueQQqRmzj5udLKOYx,-273.03,,
24/02/2023,-50.45,USD,S W TRADING/ACCSSRY PLZ,,5AemLK77Ayu8xn4DVxOdF0MX8abkyZHbAqneY,-273.03,,
24/02/2023,-18,USD,WONATRADING,,0La7jYav4zImbz6vn4ayiYY31yzMXwhBZ4yM5v,-273.03,,
24/02/2023,-215.16,USD,SHOPIFY,,agXERpqqgLsVk7OoKkyAt0Egv6op57Hy58AL6,-273.03,,
24/02/2023,-37.74,USD,Uber Eats,,xQBMXeNNQ7h83JnQv34oF6abJ5XD1MIAQebN8,-273.03,,
24/02/2023,16.16,USD,Shopify Payments payout,,ydPvE88vZ4FveaM4R7ZbuYQQm3V8zJcAxYbab,-273.03,,
24/02/2023,-4.88,USD,INST XFER,,3PQ6aYQrJoFA9n84BJkRcAAmbRknK7CM3qVe0r,-273.03,,
24/02/2023,-23.41,USD,Sonic,,Zx3EaVddxnsx1P4ED1NQcem0ngkbRKIzL0gNg,-273.03,,
24/02/2023,-7.08,USD,PIRATE SHIP PO,,qVJPg88P0rFPanMZpJ0bFYQQjXnyEPc8v4gnp,-273.03,,
24/02/2023,-7.39,USD,PIRATE SHIP PO,,vQaz6najvBS14BQPDpdwSaaEJO9QweUPxqXB7p,-273.03,,
24/02/2023,-23.41,USD,Sonic,,jZyNK4yD6xFp5oP9MLn1sEEOJ67poYukgnAVY1,-273.03,,
24/02/2023,-4.88,USD,INST XFER,,jQ0EpmqqQkheJmBvxJOXuEQBo7reLDsQwLnyN,-273.03,,
24/02/2023,-215.16,USD,SHOPIFY,,wnDkE88kJRtk19MAo5ebTwxxa7Vd6NCwoX5r1,-273.03,,
24/02/2023,-4.88,USD,INST XFER,,zwq0EVV05aI0nxMLZv5Quweeom7JYPCL3YPKw,-273.03,,
24/02/2023,-23.41,USD,Sonic,,1DvbmPPbOnUxbqDjP7N9T3MMDQrPKnCa8D9AP,-273.03,,
24/02/2023,71.02,USD,Shopify Payments payout,,avwe63w9VKCqdvZmeM3Rc00VbX6OvxU3JARPa4,-273.03,,
24/02/2023,-7.96,USD,INST XFER,,4k7a6y55k3HZDJ69kDBAfY3VopPxa4S17Xoyw,-273.03,,
24/02/2023,-7.96,USD,INST XFER,,drRQjPPQ6LU8bjKdyN6qTLqqz7MZADfgjp5Dq,-273.03,,
24/02/2023,-124.65,USD,RETRY PYMT,,0B50OPKKB1hxDKkAVDepcYvAXzV8E6Sxjb40L,-273.03,,
23/02/2023,-5.25,USD,WONATRADING,,QnPj7XXjZktLzyv0qgKnuRxxoKb58nULjRabL,61.35,,
23/02/2023,11.21,USD,Shopify Payments payout,,13NjJq553PINRmQdVR4quK9yYZJkoXIo4Xxda,61.35,,
23/02/2023,-5.25,USD,WONATRADING,,3Kv4w3ZZKBCZwQb6KweqfAxVKkEpXDtzx9q6b,61.35,,
23/02/2023,-5.25,USD,WONATRADING,,63R1wYRx5oujd0eDa5k4ijj194KkpOfZgXq69O,61.35,,
23/02/2023,26.79,USD,Shopify Payments payout,,E5vD4mmDKdivjb6kLyM3uYAAaw9BNDcPa7X5a,61.35,,
23/02/2023,166.98,USD,ACH transfer from AFTERPAY 1217,,mbAzvJAq1ZCvE03eryNQummzvkV1N6SEg1Rd4j,61.35,,
23/02/2023,28.73,USD,Shopify Payments payout,,1DQdrYQ0aoUKgy501akesKK4BeZqY6Frzx01qd,61.35,,
23/02/2023,166.98,USD,ACH transfer from AFTERPAY 1217,,PyDJRV55ynIygZeYrg15skMaRq3omAFaKZqvQ,61.35,,
23/02/2023,28.73,USD,Shopify Payments payout,,kQ0EpeBBQAh38mdN58APsKnB1qxz0RIpjqXLm,61.35,,
23/02/2023,11.21,USD,Shopify Payments payout,,ORDv4nnvJyHwOZkyge36iAmmERvK63Hb31mND,61.35,,
23/02/2023,37.48,USD,Shopify Payments payout,,AoBP0Z77o1hVDPvJoD8EtQroVpXDmnHZ97ARL,61.35,,
23/02/2023,26.79,USD,Shopify Payments payout,,drDN1kDMEvIDPaQ7Yom1UAA5Y3v8XBCPXak916,61.35,,
23/02/2023,37.48,USD,Shopify Payments payout,,PQBNgrBkA4SnzXaKB0mxCkke5LqgRzt50qgM7v,61.35,,
23/02/2023,-8,USD,WONATRADING,,yQoMpeNNQ8hZy0xXOygafzak0Kx61OfDM4yEe,61.35,,
23/02/2023,-3.66,USD,INST XFER,,BbEqj5ZZbPTDERQ3nENZT9OknLgME7s8LAZyM,61.35,,
23/02/2023,-10.71,USD,APPLE.COM/BILL,,K15jNXEE10CV3Rg9k3xztPD1o5dqzmCLXpgM4,61.35,,
23/02/2023,-3.66,USD,INST XFER,,wnAzLXAr03FnPzaq8vwJC66r4PD3jpFJ0BOZMB,61.35,,
23/02/2023,-3.66,USD,INST XFER,,RpqrKnnr5AIDRZpnBgV1S8JJxN3APmInRPjdb,61.35,,
23/02/2023,-8,USD,WONATRADING,,ngbLrjjLkAFL9gMR4pk7umKK479ZxbI346w7n,61.35,,
23/02/2023,-10.71,USD,APPLE.COM/BILL,,p9J1V881vxU1X3Mm8pvbc4110QqoXzCyjr5aL,61.35,,
23/02/2023,-10.71,USD,APPLE.COM/BILL,,DZra01rdwPFOoxbQDLR7uNNwreJ7ovIQxKMoqB,61.35,,
23/02/2023,37.48,USD,Shopify Payments payout,,NELAXnnAx3udzVKvgmBwSJaaxb5XP0FOrnE3q,61.35,,
23/02/2023,-8,USD,WONATRADING,,LODgMADB3vtEenLY7KXOuddpb5K9x1fjbXNYP3,61.35,,
23/02/2023,28.73,USD,Shopify Payments payout,,X1AZonnZVXIyYnJ5vpeKiMnn4kbzYDFx8QZ6q,61.35,,
23/02/2023,26.79,USD,Shopify Payments payout,,qNYMpeyyN8u06AvDq6BnfE3xkzO1AJsxkb6w5,61.35,,
23/02/2023,166.98,USD,ACH transfer from AFTERPAY 1217,,MM6kbnnkaBSYZDy1LgNdcoqq8RmQgOT9Vyzky,61.35,,
23/02/2023,11.21,USD,Shopify Payments payout,,zwOzPnOx4kC37B8yqbDocYYQBN1aRzhk0ba4BQ,61.35,,
22/02/2023,335.72,USD,ACH transfer from Sezzle,,VLKJxnnJ7XUBOYagkzj3tdxxV97aPEHELDoaK,243.92,,
22/02/2023,56.95,USD,Shop Pay Installments payout,,9k6R8vvRNxiQBDkZPwAxir55vkERaJIwKzZr8,243.92,,
22/02/2023,335.72,USD,ACH transfer from Sezzle,,Ym1Ngw1J8LH3PvZxg5wocNNzmBMe7nI7kMNrpv,243.92,,
22/02/2023,335.72,USD,ACH transfer from Sezzle,,D7v3RbXX7BI3XavN1XjesNVXoJ683RHz68K7M,243.92,,
22/02/2023,56.95,USD,Shop Pay Installments payout,,KVLbgkLqBACL1AQE5yNBfPPpaO5goKFKagnZvr,243.92,,
22/02/2023,56.95,USD,Shop Pay Installments payout,,LPdrRVkkPjSPj3o0AjbrCdgLxKrk0BIdxpX64,243.92,,
21/02/2023,-639.04,USD,COMMON SCEN,,gxJXj33X1PIozqvxmO1Du5BBdexMDQhnD9YbA,82.79,,
21/02/2023,-47.61,USD,KLAVIYO INC. SOFTWARE,,v1Lga9LBndfk0R3Nrj9aIjyJMkyDO9HzD8LY9,82.79,,
21/02/2023,-47.61,USD,KLAVIYO INC. SOFTWARE,,o7JDkOODArtDnRE0XpA8SnAAEJ5qzoUKP5Vkd,82.79,,
21/02/2023,37.04,USD,Shopify Payments payout,,bJnw63nkyAs6Anqr4MyruRr9v6XZ8PCaEzRo35,82.79,,
21/02/2023,-639.04,USD,COMMON SCEN,,j9b3yrbx4Jsbgmw0qOXDCenJj4nr67cmBwqQZ,82.79,,
21/02/2023,37.04,USD,Shopify Payments payout,,7ydMOkkMpxfZzJyBgbmauK77mAQJpNUpqr6zE,82.79,,
21/02/2023,-18.71,USD,Uber Eats,,0qAnaJAzY9FoYK38qepEU8N1poNVyzCoXj1xM,82.79,,
21/02/2023,-18.71,USD,Uber Eats,,b0nEjDDEdwHxXyOA1pdbT5pprVxaKvhKmvZdd,82.79,,
20/02/2023,138.84,USD,Shopify Payments payout,,e5JD1kJ0AjsM5zAK34bDuEmz7xZVrKiXXOVPe,-622.19,,
20/02/2023,138.84,USD,Shopify Payments payout,,5B4VNyyVQnt6wdBAg78NtAeexnNo0PH5KzYd6,-622.19,,
19/02/2023,-8.24,USD,CASH APP*EVAN J HOR,,Zq0oQnnoMXTkXQw6j8xATLddNojZeAfpx759k,633.69,,
19/02/2023,-2,USD,Uber Eats,,8KwEnAAEXxi7JLXDRaxdu5rr7kE94Dhj9rqKY,633.69,,
19/02/2023,-8.24,USD,CASH APP*EVAN J HOR,,z3qaOYqknDIOLRJ1rexACNxoNMnwbOtzmbDmP,633.69,,
19/02/2023,-2,USD,Uber Eats,,YkvX1dvLwDU9LRj4mBYEUBJjBLw5QACnaMXaM,633.69,,
18/02/2023,114.46,USD,Shopify Payments payout,,yBP4OYPKnLS940QDpga6F6Dy98PKLJID1kjR8,623.45,,
18/02/2023,55.74,USD,Shopify Payments payout,,BoKx9eKDmvsk6RVpKNZZuQ9xRqaDKridEvd6M,623.45,,
18/02/2023,26.62,USD,Shopify Payments payout,,j9b3yrbx4Jsbgmw0qOXzU6D8mAERkMfYqBX1Z,623.45,,
18/02/2023,169.22,USD,Shopify Payments payout,,nEbAvJbd8oHqRYxV6mgzCJxjZg001LC0n1MYJ,623.45,,
18/02/2023,62.72,USD,Shopify Payments payout,,pQJxAZJ65gUdmy9RJO3qTOXDoRKKZYtZ1p7Xr,623.45,,
18/02/2023,-66.24,USD,AVIVA WHOLESALE,,qdJrX5JLn7TjZAzg8BnYH176LyrzaPhxZOy1b,623.45,,
18/02/2023,41.32,USD,Shopify Payments payout,,PL1KBe14r7sRbZD49155TLkQrgY1yzH1PO1XQ,623.45,,
18/02/2023,-10,USD,Shell,,PL1KBe14r7sRbZD4915QfoDjVB8qxXHaQnYOe,623.45,,
18/02/2023,34.17,USD,Shopify Payments payout,,3ymnQ5moYMHY3Q7VyeqquRAyonMrd7I7yP7bb,623.45,,
18/02/2023,101.37,USD,Shopify Payments payout,,BoKx9eKDmvsk6RVpKNZ9HMwA50zLjbf8qMev1,623.45,,
18/02/2023,-16.79,USD,Uber Eats,,3ymnQ5moYMHY3Q7VyeqzHpj9qe4kz3IzZYmP1,623.45,,
18/02/2023,46.48,USD,Shopify Payments payout,,XKAXmeA6dLuM5om01xnRUqY5zR00AxS0wYOD8,623.45,,
17/02/2023,-23,USD,USPS STAMPS ENDICIA,,7vdxa7dQYLceB4LDd9JjcwEgLXnVZNSzDY4Ax,-45,,
17/02/2023,-10,USD,USPS STAMPS ENDICIA,,9j6xbV6oY1sYZq1K6EDmsX9VB0opjJUrkyPoQ,-45,,
17/02/2023,-43,USD,USPS STAMPS ENDICIA,,O6DyqeDrjgsnybV84xZrs7X9MN5bY3hNV4Z9L,-45,,
17/02/2023,-13,USD,USPS STAMPS ENDICIA,,V3KX6eKmZwIdgRbMLQYxfvypNBOR3EUaXkzKA,-45,,
17/02/2023,-1.61,USD,KLAVIYO INC. SOFTWARE,,Md6B1e60vmTJ1MKz90DnHw7zZaDNAOSk5PBwv,-45,,
17/02/2023,-32.46,USD,SHIPPINGEAS,,E7vdEevqPrTAk9zoQXb0u6zXQ7mdrDt5JEZNV,-45,,
16/02/2023,58.95,USD,Shopify Payments payout,,KRdPLedAkZuv4RaZ6xzbsV1d6rPe5ZHNR8edk,-187.47,,
16/02/2023,-53,USD,S W TRADING/ACCSSRY PLZ,,NwL3PYLj0bukvZoj56VzUmo7xQrnD6ixqXJBe,-187.47,,
16/02/2023,-7.1,USD,WILL CLAYTON VALERO,,mMokAxoZJ5fdgxL8AX7BikoPJbMvAVI3z0D50,-187.47,,
16/02/2023,-28.57,USD,Little Caesar's,,z3qaOYqknDIOLRJ1rexnUNx6o5OBA1IdVmZwE,-187.47,,
16/02/2023,-13.83,USD,METAPLATFOR,,e5JD1kJ0AjsM5zAK34bmFJnbyadBrMUkADJvR,-187.47,,
16/02/2023,-165.82,USD,XFINITY MOBILE,,pQJxAZJ65gUdmy9RJO3XidVa0ZJ8bAHZBd10z,-187.47,,
16/02/2023,77.41,USD,Shopify Payments payout,,axJdwBJK3khjY7zXQyAySpv94aDPQ7U1r1dyR,-187.47,,
16/02/2023,-11.87,USD,McDonald's,,YkvX1dvLwDU9LRj4mBYnfBJYj4AmpMHwRax66,-187.47,,
16/02/2023,35.31,USD,Shopify Payments payout,,5k4nRb4oYwUYAnMKkOdOSDqVoNmdbafb6EgqE,-187.47,,
16/02/2023,-36.56,USD,Walmart,,XKAXmeA6dLuM5om01xnYFmdw4AaPXNi0eVwBe,-187.47,,
15/02/2023,16.16,USD,Shopify Payments payout,,ZA0XPw0D61cL6PnrqNQNU79DZj45kgFzVyD0o,-267.44,,
15/02/2023,63.47,USD,Shopify Payments payout,,JEm16emkK8H65zXkyQ4XtZpmXe4kNDUXrPEJe,-267.44,,
15/02/2023,-72.58,USD,JIFFYSHIRTS,,9j6xbV6oY1sYZq1K6ED1FzEoj4xbaJFkJgnao,-267.44,,
14/02/2023,19.07,USD,Shopify Payments payout,,NwL3PYLj0bukvZoj56ODTpbzZewJ9yHLb9QLP,127.68,,
14/02/2023,-0.82,USD,INST XFER,,XKAXmeA6dLuM5om01xRwiBkpoqOMgefaP5yaV,127.68,,
14/02/2023,64.66,USD,Shopify Payments payout,,v1Lga9LBndfk0R3Nrj76Tj5Mm6970eI0vvbbX,127.68,,
14/02/2023,30.13,USD,Shopify Payments payout,,DgAxreAP1jUKnamZAjemCegqenJ175CVaDLgZ,127.68,,
13/02/2023,-20.24,USD,INST XFER,,kVZyK4ZJa8skomaRjA9eikzyJMmB0KUvBZOOE,87.76,,
13/02/2023,-7.98,USD,Walmart,,XKAXmeA6dLuM5om01xR5tBkwqDEAmNH0An6ea,87.76,,
12/02/2023,-15.72,USD,Walmart,,bJnw63nkyAs6Anqr4MQZh3zbY8KzNLHDmAD5r,245.18,,
11/02/2023,-7.21,USD,CASH APP*EVAN J HOR,,YkvX1dvLwDU9LRj4mBrRuLQ3PYOrnqCn609ZO,245.42,,
11/02/2023,-31.16,USD,Uber Eats,,nEbAvJbd8oHqRYxV6mzYijr7D6wNLbIMmr7we,245.42,,
11/02/2023,-5.28,USD,AMZNFreeTime*HE92U6PQ0,,dZRLDKRvk0hLdOkBAXwOtkd7xw9NBDU8ndD55,245.42,,
11/02/2023,74.44,USD,Shopify Payments payout,,oRJrx8JwZbu90bPyOz4bubkkmPAYkpCb5rYzE,245.42,,
11/02/2023,-70.89,USD,AVIVA WHOLESALE,,pQJxAZJ65gUdmy9RJOqyHDkQra5jYzF70va5v,245.42,,
11/02/2023,41.94,USD,Shopify Payments payout,,5k4nRb4oYwUYAnMKkOEncq88KDek8wt4zNepx,245.42,,
11/02/2023,-10,USD,Shell,,e5JD1kJ0AjsM5zAK346zh4XR6bjeKxtLvwaZK,245.42,,
11/02/2023,-7.5,USD,Amazon Prime,,mMokAxoZJ5fdgxL8AXzxH8yOwP7d6afm5VN71,245.42,,
11/02/2023,-20,USD,Burger King,,z3qaOYqknDIOLRJ1re9RcMbmV6g9zPczwgKPD,245.42,,
11/02/2023,19.81,USD,Shopify Payments payout,,YkvX1dvLwDU9LRj4mBrdCdPgeXPoVotpzyz03,245.42,,
11/02/2023,-45.28,USD,Walmart,,NwL3PYLj0bukvZoj56OZcvRbj7N8Y0fpBZ3Ej,245.42,,
11/02/2023,-27.44,USD,Uber Eats,,XKAXmeA6dLuM5om01xRoh5Qkrwv7xDUOBo6ZR,245.42,,
11/02/2023,68.4,USD,Shopify Payments payout,,kVZyK4ZJa8skomaRjA9BtB0OnMxj5etvKknLk,245.42,,
10/02/2023,-14.89,USD,SP GLITZY PALACE,,0qAnaJAzY9FoYK38qeMbUxKDyQLEbYHoN30k9,-25.55,,
10/02/2023,-10.71,USD,Prime Video*147N83US3,,KRdPLedAkZuv4RaZ6xd1c38rO6YzBPHARrMeZ,-25.55,,
10/02/2023,-4.12,USD,INST XFER,,6AaeRgaoY6cYgypQn6zdIdLQNPBZO5FVE6QrD,-25.55,,
10/02/2023,50.86,USD,Shopify Payments payout,,R1qAyeqxaVfqnOwmjQe0tnp6gAaXxktKJR06n,-25.55,,
10/02/2023,-19.26,USD,Uber Eats,,kVZyK4ZJa8skomaRjA9JId6jwXQ0pKI07QLr9,-25.55,,
10/02/2023,-7.49,USD,ETSY INC,,A5y8aeyL6Asp9PjZX8kytgYzwZ3myQuQqKRv6,-25.55,,
10/02/2023,-15.97,USD,NADEEM NADEEM,,v1Lga9LBndfk0R3Nrj74I0Y6OdX4qaFz3E59V,-25.55,,
10/02/2023,21.55,USD,Shopify Payments payout,,wPDRAVD3XwhNAj36rY4PhB9x0beYpNFekZmbj,-25.55,,
10/02/2023,70.53,USD,ACH transfer from AFTERPAY 1217,,DgAxreAP1jUKnamZAjqoCEz10m6Qvqcz4ojrY,-25.55,,
10/02/2023,-57.03,USD,INST XFER,,LQwqDewvA5Uqa3QDdbwet3X4ZVrq1zCdyYkQY,-25.55,,
09/02/2023,157.06,USD,ACH transfer from AFTERPAY 1217,,A5y8aeyL6Asp9PjZX8kLI9myLawovnSZXqXYo,-133.54,,
09/02/2023,64.34,USD,Shop Pay Installments payout,,kVZyK4ZJa8skomaRjA9QCb0pgmwBARfpa7a6P,-133.54,,
09/02/2023,-63,USD,EXPO WHOLESALE & IMPORT,,j9b3yrbx4Jsbgmw0qOzduk0JEOQ5Bgi39j0Ke,-133.54,,
09/02/2023,-3.9,USD,PIRATE SHIP PO,,4KrnborOYduoLJMOKB0XS7Q5Y03rVAiqwnmOn,-133.54,,
09/02/2023,14.16,USD,Shopify Payments payout,,BoKx9eKDmvsk6RVpKN9ohkMEgRdRy9H759jM4,-133.54,,
09/02/2023,-34.6,USD,S W TRADING/ACCSSRY PLZ,,rwJrgoJDN9uEKw54879RSLb39401dJIbPw30r,-133.54,,
08/02/2023,-15.99,USD,QUICKBOOKS,,e5JD1kJ0AjsM5zAK346XsMowk0KZ3gCkjKymY,-100.26,,
08/02/2023,-124.4,USD,AVIVAWHOLES,,YkvX1dvLwDU9LRj4mBr5SMKEw9nzXZCwrbAkd,-100.26,,
08/02/2023,-120.3,USD,BLINGOVERBL,,z3qaOYqknDIOLRJ1re9bu1r0nvzQyksd4Qp05,-100.26,,
08/02/2023,-21.94,USD,JIFFYSHIRTS,,mMokAxoZJ5fdgxL8AXzyFV9D3B6z4nH3dPogJ,-100.26,,
08/02/2023,-54,USD,USPS STAMPS ENDICIA,,DgAxreAP1jUKnamZAjqLsJMxbgvwAXtVorj4v,-100.26,,
08/02/2023,36.82,USD,ACH transfer from AFTERPAY 1217,,E7vdEevqPrTAk9zoQXEDsd6LRLgq9rU5KLY4J,-100.26,,
08/02/2023,-10,USD,USPS STAMPS ENDICIA,,dZRLDKRvk0hLdOkBAXwoCvR6yoB5ngty9RzXp,-100.26,,
08/02/2023,-15,USD,USPS STAMPS ENDICIA,,6AaeRgaoY6cYgypQn6z5uKg3DMO1yxuy6rQgq,-100.26,,
08/02/2023,-20,USD,USPS STAMPS ENDICIA,,LQwqDewvA5Uqa3QDdbwKhKMAe81pQLumYQkbE,-100.26,,
08/02/2023,-206,USD,DIRECT ENERGY,,wPDRAVD3XwhNAj36rY4vHDnELKprkJfyZbm0o,-100.26,,
08/02/2023,-1.07,USD,IAT PAYPAL,,Md6B1e60vmTJ1MKz906kCNwE3EyYmAUkAR16p,-100.26,,
07/02/2023,188.57,USD,Shop Pay Installments payout,,nEbAvJbd8oHqRYxV6mz5CmdmDYYv7qiqYBZ3p,-473.88,,
07/02/2023,-17.15,USD,INST XFER,,3ymnQ5moYMHY3Q7VyezBHXyBgNezz3IznnbO6,-473.88,,
07/02/2023,-3.01,USD,Walmart,,kVZyK4ZJa8skomaRjA9gH0EXOMvee6CpNNMKr,-473.88,,
07/02/2023,30.24,USD,ACH transfer from AFTERPAY 1217,,BoKx9eKDmvsk6RVpKN9aHExev80jjbH8nn6Oe,-473.88,,
07/02/2023,-19.59,USD,Walmart,,KRdPLedAkZuv4RaZ6xd5uzv6E9RVV8IL440z6,-473.88,,
07/02/2023,281.95,USD,ACH transfer from Sezzle,,yBP4OYPKnLS940QDpg6jF1BVEr8LLJiDqq0Jw,-473.88,,
07/02/2023,158.72,USD,Shop Pay Installments payout,,QDPk3ePa49ub0wXr3eP5URaRdkkmKVCb5O1L9,-473.88,,
06/02/2023,-515,USD,CASH APP*VANKELIA H,,DgAxreAP1jUKnamZAjq6SOZZ337rxXHV790MY,36.45,,
06/02/2023,-0.16,USD,PAYMENT,,80wxa9woYDSYDAE1wnpQsozM51PAzasmz94rY,36.45,,
06/02/2023,0.16,USD,ACH transfer from GOOGLE,,axJdwBJK3khjY7zXQynws5DVjRXmD6tyVeOpj,36.45,,
06/02/2023,-51.45,USD,Walmart,,1BvnQ8voYVSYjmvoB4M3s300ooqBpysjdeE0m,36.45,,
06/02/2023,-13.3,USD,ANYTIME MAILBOX,,LQwqDewvA5Uqa3QDdbwvuEyy009bALTm6naNY,36.45,,
05/02/2023,369.06,USD,Shopify Payments payout,,mMokAxoZJ5fdgxL8AXzotmm8DB7yBMH3No9MP,-498.1,,
05/02/2023,-20.78,USD,Uber Eats,,9j6xbV6oY1sYZq1K6EnrhyryZpNYyjf491631,-498.1,,
05/02/2023,20.15,USD,Shopify Payments payout,,QDPk3ePa49ub0wXr3eP6F8eEyEQJjVFMdL16N,-498.1,,
05/02/2023,25.91,USD,Shopify Payments payout,,xq1rOY1yn6FEkJKL74adcZ0MBZ0J80FAZNOxX,-498.1,,
05/02/2023,30.29,USD,Shopify Payments payout,,JEm16emkK8H65zXkyQbjiB07mB06y0tAjrmDD,-498.1,,
05/02/2023,-17.6,USD,ATASCOCITA ACE HARDWAR,,V3KX6eKmZwIdgRbMLQn7tZdZLRM0Z3CYMVnbx,-498.1,,
05/02/2023,55.66,USD,Shopify Payments payout,,z3qaOYqknDIOLRJ1re96iYYM0vgbvOHdKpLOe,-498.1,,
04/02/2023,33.19,USD,Shopify Payments payout,,0qAnaJAzY9FoYK38qeM6I0V5EPZzJztVB4kzP,177.61,,
04/02/2023,-1545,USD,CASH APP*VANKELIA H,,YkvX1dvLwDU9LRj4mBrZtjBPZqJ9aVUprnO3M,177.61,,
04/02/2023,-20.6,USD,CASH APP*VANKELIA H,,z3qaOYqknDIOLRJ1re98toNVkPxvJDtB4zr3P,177.61,,
04/02/2023,126.11,USD,Shopify Payments payout,,j9b3yrbx4Jsbgmw0qOzPfxr0LVX7a7f1kndo0,177.61,,
03/02/2023,238.67,USD,Shopify Payments payout,,O6DyqeDrjgsnybV84xM3f7zOAJvY33UVjzzqD,-1561.39,,
03/02/2023,69.62,USD,ACH transfer from AFTERPAY 1217,,1BvnQ8voYVSYjmvoB4MNHknN70EkdZIjzvr4y,-1561.39,,
03/02/2023,57.17,USD,Shopify Payments payout,,v1Lga9LBndfk0R3Nrj7KcO7aAd3kdJfk1PdV3,-1561.39,,
03/02/2023,292.12,USD,Shopify Payments payout,,kVZyK4ZJa8skomaRjA9zcw7KgX4EX5f3VZAoP,-1561.39,,
03/02/2023,-45.5,USD,EXPO WHOLESALE & IMPORT,,yBP4OYPKnLS940QDpg6vc5nz9VNBVXi3jPnpV,-1561.39,,
03/02/2023,168.97,USD,Shopify Payments payout,,A5y8aeyL6Asp9PjZX8kYSwMQLZ75ZOfb1xEMo,-1561.39,,
03/02/2023,55.74,USD,Shopify Payments payout,,QDPk3ePa49ub0wXr3ePLio3wwoRbAPUbYKJQV,-1561.39,,
